area,county,city_or_town,lat_area,long_area,population,median_household_income,income_per_capita,name,address,lat_venue,long_venue,categories,price_level,rating,user_ratings_total
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Cafe Me,500 Washington St (at Sansome St),37.7960627267963,-122.40182147391126,Café,1.0,4.6,116.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Exploratorium,Pier 15 (at The Embarcadero),37.80086420601844,-122.3985555768013,Science Museum,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Coqueta,Pier 5 - The Embarcadero (Broadway),37.79856617565491,-122.39660972788938,Spanish Restaurant,3.0,4.5,1614.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Shinola,722 Montgomery St,37.796091703447885,-122.4029125462635,Men's Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,William Stout Architectural Books,804 Montgomery St (at Jackson St),37.79659805209962,-122.4034649105084,Bookstore,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Aēsop,445 Jackson St,37.7963425660267,-122.40264635276127,Cosmetics Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Allbirds,57 Hotaling Pl (at Jackson St),37.79617084883362,-122.40291978128678,Shoe Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,The Hidden Vine,408 Merchant St (btwn Washington & Clay),37.795520433487695,-122.4005246242609,Wine Bar,2.0,4.5,325.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Verjus,550 Washington St (Sansome Street),37.79557864506594,-122.40267528379337,Wine Bar,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Kusakabe,584 Washington St (at Hotaling Pl & Columbus Ave),37.795498406823384,-122.4029523282336,Sushi Restaurant,4.0,4.8,484.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Embarcadero Center Cinema,"1 Embarcadero Ctr, Promenade Level (at Battery St)",37.79487082560101,-122.39964765424062,Indie Movie Theater,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Roka Akor,801 Montgomery St (at Jackson St),37.7964701,-122.4037235,Japanese Restaurant,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Exploratorium Store,Pier 15 (at The Embarcadero),37.8009497348627,-122.39879008256877,Gift Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Silver Star Deli,316 Pacific Ave (Battery St),37.797734999999996,-122.401154,Vietnamese Restaurant,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Vallejo Street Steps,Montgomery St (at Vallejo St),37.799172725859854,-122.40412419910872,Scenic Lookout,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Artist & Craftsman Supply,555 Pacific Ave (btwn Kearny & Montgomery St),37.79697334729973,-122.40454051213614,Arts & Crafts Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Montgomery & Green,California,37.80017577512871,-122.40428237095915,Scenic Lookout,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Wheel House,"Embarcadero Center 1, Lobby Level (Sacramento and Battery)",37.79448116053331,-122.39996995222829,Gym,2.0,4.7,43.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Embarcadero Public Promenade,The Embarcadero (along Herb Caen Way),37.796621918043336,-122.395442269084,Scenic Lookout,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Trestle,531 Jackson St (Columbus Ave),37.796305816613604,-122.40453417551656,New American Restaurant,2.0,4.6,604.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Transamerica Redwood Park,600 Montgomery St (btwn Washington & Clay St),37.79524987133324,-122.40231335163116,Park,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Iron and Resin SF,7 Columbus Ave (Washington St),37.79572279327648,-122.40368472284308,Men's Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,La Mar,Pier 1½ (at Washington St),37.797398376022706,-122.39510258312372,Peruvian Restaurant,3.0,4.5,2560.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Wingtip,550 Montgomery St (at Clay),37.79446296800666,-122.40280893399066,Men's Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,The Bar Method,"3 Embarcadero Center, Lobby Level",37.794848,-122.396903,Gym / Fitness Center,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Maritime Wine Tasting Studio,222 Columbus Ave,37.7972919256034,-122.40565180869211,Wine Bar,2.0,4.6,106.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Nico,710 Montgomery St,37.7958254,-122.4031262,Restaurant,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Blue Hawaii Açaí Café,2 Embarcadero Ctr (btwn Davis & Sacramento St),37.79466801315221,-122.39791183606242,Acai House,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Hall & Szeto Optometry,383 Sacramento St (at Battery St.),37.79425414521063,-122.3997284611198,Optical Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Tailors' Keep,618 Washington Street,37.795570487240866,-122.4036290862348,Men's Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,The Gateway,430 Davis Ct (at Jackson),37.7966291,-122.3978098,Gym / Fitness Center,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Réveille Coffee Co.,200 Columbus Ave (at Pacific Ave),37.79720357373528,-122.40558850097074,Coffee Shop,2.0,4.6,444.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Wayfare Tavern,558 Sacramento St (at Leidesdorff St),37.793903,-122.402272,New American Restaurant,3.0,4.5,1729.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Sababa,554 Commercial St,37.7943363312859,-122.40246188207935,Middle Eastern Restaurant,2.0,4.5,324.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Chong Qing Xiao Mian,915 Kearny St (Columbus Ave),37.7964178,-122.4053695,Szechuan Restaurant,1.0,4.2,730.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,City Lights Bookstore,261 Columbus Ave (at Broadway),37.797694754654415,-122.4064516225218,Bookstore,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Filbert Steps,200-224 Filbert St (btw Sansome & Telegraph Hill),37.801949298131746,-122.40438938140868,Trail,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,SEPHORA,"2 Embarcadero Center, Street Level",37.794526987967025,-122.39867364418029,Cosmetics Shop,3.0,4.0,56.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Jackson Place Cafe,633 Battery St (btwn Jackson & Pacific),37.79723889709209,-122.40135168595363,Café,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Comstock Saloon,155 Columbus Ave (at Pacific Ave),37.797039404153615,-122.40553031358306,Cocktail Bar,2.0,4.5,762.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Pier 3,439 The Embarcadero (Near Washington St.),37.79760984658433,-122.39587830795442,Harbor / Marina,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Pier 7,520 The Embarcadero (near Broadway),37.80006187146774,-122.39442793827594,Pier,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,The Bay Club Gateway Swimming Pool,370 Drumm St (Jackson),37.796924,-122.396681,Pool,0.0,0.0,0.0
San Francisco,San Francisco,City,37.798228,-122.40027,881549,112449,68883,Homegrown,222 Battery St,37.793617,-122.4,Sandwich Place,2.0,4.5,124.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Hair Caffe,2176 Sutter St,37.78574201141599,-122.43613275156453,Salon / Barbershop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Song Tea & Ceramics,2120 Sutter St (Steiner),37.785920575723026,-122.43523145487265,Tea Room,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Sweet Maple,2101 Sutter St (at Steiner St),37.78582655159091,-122.43504808100744,Breakfast Spot,2.0,4.6,2782.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Spice Ace,1821 Steiner St,37.7861,-122.435,Gourmet Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Core40,1807 Divisadero St (Bush),37.7863537313724,-122.44021100353213,Gym / Fitness Center,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,B. Patisserie,2821 California St (btwn Divisadero St & Broderick St),37.787945,-122.440804,Bakery,2.0,4.7,1856.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,La Boulangerie de San Francisco,2325 Pine St (at Fillmore),37.78789193827142,-122.43398536164692,Bakery,2.0,4.6,256.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Jane the Bakery,1881 Geary Blvd (at Steiner St),37.78379748921064,-122.43428254305587,Bakery,2.0,4.7,629.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Roam Artisan Burgers,1923 Fillmore St (btwn Bush & Pine St),37.787686,-122.433753,Burger Joint,2.0,4.3,369.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Music Lovers San Francisco,2295 Bush St (Steiner),37.786604,-122.434777,Music Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,California Tennis Club,1770 Scott St (btwn Sutter & Bush St),37.78597860900293,-122.43754684925078,Tennis Court,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,b. on the go,2794 California St,37.788138801211716,-122.4403802693906,Bakery,2.0,4.6,162.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Belli Capelli,1728 Divisadero St (Btwn Bush St. and Sutter St.),37.78569763713261,-122.43998480174007,Cosmetics Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Pizzeria Delfina,2406 California St (at Fillmore St),37.7889177627653,-122.43430656653575,Pizza Place,2.0,4.4,639.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Ministry of Supply,1903 Fillmore Street (at Bush St),37.787203,-122.43372,Men's Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Smitten Ice Cream,2404 California St (at Fillmore St),37.78884942599416,-122.43399218289171,Ice Cream Shop,2.0,4.5,464.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,SPQR,1911 Fillmore St (btwn Bush & Pine St),37.78728690606852,-122.43360621510921,Italian Restaurant,4.0,4.3,590.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Asmbly Hall,1856 Fillmore St (btwn Bush & Sutter St),37.78658681437063,-122.43333767756837,Boutique,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Woodhouse Fish Co.,1914 Fillmore St (btwn Pine & Bush St),37.787487151946856,-122.43352109917046,Seafood Restaurant,2.0,4.4,909.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,International Orange,2044 Fillmore St Fl 2 (California),37.78851360966671,-122.4336131028466,Spa,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,The Fillmore,1805 Geary Blvd (at Fillmore St),37.78395184946436,-122.4330327549218,Music Venue,3.0,4.7,2005.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Kabuki Springs & Spa,1750 Geary Blvd (at Fillmore St),37.78440721763901,-122.43257618452989,Spa,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Cheese Steak Shop,1716 Divisadero St (at Sutter St),37.78557338837787,-122.43994587574682,Sandwich Place,1.0,4.1,470.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Paper Source,1925 Fillmore St (btwn California & Pine St.),37.787744571092006,-122.43363032596409,Arts & Crafts Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,9:20 Special,2460 Sutter St (btw Divisadero & Broderick),37.7852974340749,-122.44096020014926,Nightclub,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,State Bird Provisions,1529 Fillmore St (btwn Geary & O'Farrell St),37.78374261088443,-122.43287398277053,New American Restaurant,3.0,4.6,1462.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Tataki,2827 California St (Divisadero),37.78802706011671,-122.44097917503802,Sushi Restaurant,2.0,4.4,375.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Boba Guys,1522 Fillmore St (btwn O'Farrell St & Geary Blvd),37.78365698301195,-122.43266214946281,Bubble Tea Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Kinokuniya Bookstore,1581 Webster St #163,37.784937664521735,-122.43167202047937,Bookstore,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Browser Books,2195 Fillmore St,37.78976574653574,-122.43411125580475,Bookstore,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Matcha Café Maiko,1581 Webster St,37.78493310804292,-122.43176763183735,Ice Cream Shop,1.0,4.7,354.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,The Social Study,1795 Geary Blvd (at Fillmore St),37.78425895943092,-122.43251503666707,Lounge,2.0,4.5,449.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Jane,2123 Fillmore St (btwn California & Sacramento St),37.789337542537076,-122.43395989992992,Café,2.0,4.3,691.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Gardenias,1963 Sutter St (Fillmore),37.786109,-122.43271,Restaurant,2.0,4.5,162.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Fillmore BakeShop,1890 Fillmore St (at Bush St.),37.78693090029705,-122.43341923583831,Bakery,2.0,4.6,238.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Rag & Bone,2060 Fillmore St,37.7887596,-122.4336317,Boutique,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Hamilton Park,2155 Post St,37.78439718583875,-122.43682341191241,Park,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,The City Taqueria,1836 Divisadero St,37.78671806139214,-122.43998997858637,Mexican Restaurant,1.0,4.4,234.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Salt & Straw,2201 Fillmore St (at Sacramento St),37.789911491056365,-122.43408738728192,Ice Cream Shop,2.0,4.6,536.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,The Progress,1525 Fillmore St (btwn O'Farrell St & Geary Blvd),37.78374466115743,-122.43297199831427,American Restaurant,3.0,4.6,1462.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Cottage Row Mini Park,Cottage Row (btw Bush & Sutter),37.78651675373569,-122.43231446337819,Park,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Philmore Creamery,1840 Fillmore St (Bush),37.786493224900006,-122.43337079992892,Ice Cream Shop,2.0,4.9,161.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Alta Plaza Park,2700 Clay St. (btwn Scott & Steiner St.),37.79115065006549,-122.43771314620973,Park,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Woori Food Market,1528 Fillmore St,37.78375924658761,-122.43274762260802,Market,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,MaiDo Fine Stationery & Gifts,1581 Webster St,37.78493325534015,-122.43180768573119,Paper / Office Supplies Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Marufuku Ramen,1581 Webster St Ste 235,37.785044585981645,-122.43188436047465,Ramen Restaurant,2.0,4.6,663.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Nijiya Market,1737 Post St (at Webster St),37.78519944878356,-122.43102511512453,Grocery Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Santino's Vino,2101 Fillmore St (California),37.788967,-122.43403,Wine Bar,1.0,4.5,51.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Le Labo,2238 Fillmore St,37.79036403825948,-122.43414139253512,Perfume Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.786129,-122.43736,881549,112449,68883,Royal Indian Cuisine,1740 Fillmore St,37.78582179936749,-122.43313389181502,Indian Restaurant,2.0,4.3,308.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,United Polaris Lounge,International Terminal G (SFO Airport),37.617188910983835,-122.38940119743346,Airport Lounge,1.0,4.6,1980.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,The Centurion Lounge,"Terminal 3, near Gate F1 (SFO Airport)",37.6176088129413,-122.38791497540291,Airport Lounge,1.0,4.3,3186.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SF Uncork'd,Terminal 3 (SFO Airport),37.62048343321843,-122.38898200812766,Wine Bar,2.0,4.2,269.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,XpresSpa,International Terminal (Near Gate 100),37.61822284383889,-122.39216601816747,Spa,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Compass Books,Terminal 3 (at SFO Airport),37.618103875443005,-122.38668852328082,Bookstore,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,National Car Rental,780 McDonnell Rd (SFO Airport),37.628387,-122.400319,Rental Car Location,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Burberry,"International Terminal, near Gate G91 (SFO Airport)",37.61781786469042,-122.39191842265193,Boutique,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,United Airlines Global Reception,Terminal 3 (SFO Airport),37.61787487676389,-122.3862453820724,Airport Lounge,1.0,3.4,1698.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Aviation Museum and Library,International Terminal (SFO Airport),37.61446937918851,-122.38790988922118,History Museum,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,XpresSpa,SFO Airport - Terminal 3 (Near Gates 80 - 90),37.6200648574585,-122.38753786403565,Spa,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,The Dining Room,Internatinoal Terminal (SFO Airport),37.61689088860448,-122.38988046138272,Airport Lounge,2.0,4.3,97.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Ladle & Leaf,Terminal 3 (SFO Airport),37.61990947548638,-122.38763393827318,Soup Place,1.0,4.2,95.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFMOMA Museum Store,"Int'l Terminal, Main Hall (SFO Airport)",37.615234257559116,-122.3892617225647,Gift Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Museum International Terminal Exhibit,International Terminal (SFO Airport),37.61550196313009,-122.38961040973665,Exhibit,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Super Duper Burger,"780 S Airport Blvd, Terminal 3 (SFO Airport)",37.6197795,-122.387848,Burger Joint,1.0,4.5,1154.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,United Airlines Premier Access Counter,Terminal 3 (SFO Airport),37.617854081906906,-122.38564270439055,Airport Service,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,See's Candies,Terminal 3 (SFO Airport),37.62067316573617,-122.38930463790894,Candy Store,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Off The Grid: SFO Pod,"SFO International Airport (Terminal One, Departures)",37.61496173196737,-122.38728800870187,Food Truck,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Emirates Lounge,International Terminal A (SFO Airport),37.613022066328355,-122.38921796195845,Airport Lounge,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Hermes,"Int'l Terminal, near Gate G2 (SFO Airport)",37.61740986857318,-122.39003419876099,Boutique,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,San Francisco International Airport (SFO) (San Francisco International Airport),N McDonnell Rd (at Link Rd),37.616763990697265,-122.38701939582823,Airport,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Polaris Shower Suites,International Terminal (SFO Airport),37.61693,-122.389823,Bath House,1.0,4.6,1981.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Klein's Deli & Coffee Bar,Terminal 3 (SFO Airport),37.61897108547912,-122.38437399520484,Sandwich Place,2.0,3.7,116.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Bun Mee,Terminal 3 (SFO Airport),37.62005618436112,-122.38797734325745,Vietnamese Restaurant,1.0,4.2,239.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Coach,"International Terminal, near Gate G3 (SFO Airport)",37.617647822165864,-122.3908281326294,Accessories Store,3.0,4.2,55.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Observation Deck,International Terminal G (SFO Airport),37.618672,-122.393387,Scenic Lookout,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Samovar Tea Lounge,International Terminal (SFO Airport),37.61506428526779,-122.38893985748291,Tea Room,2.0,4.3,882.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Freshen Up!,International Terminal (SFO Airport),37.61658510491379,-122.38951749268715,Spa,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Peet's Coffee,"Terminal 3, near Gate 70 (SFO Airport)",37.61825624691804,-122.38579630851746,Coffee Shop,1.0,4.3,221.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,CLEAR Terminal 3,"Terminal 3, near Gates 69-90 (SFO Airport)",37.61812329089691,-122.38661099296219,Airport Service,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Mustards,"Int'l Terminal, near Gate G3 (SFO Airport)",37.617547560827965,-122.39098191847069,American Restaurant,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Limon Rotisserie,"Terminal 3, near Gate 80 (SFO Airport)",37.61994050918235,-122.38772493862515,Peruvian Restaurant,2.0,4.4,1431.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,JOE & THE JUICE,"International Terminal, near Gate G8 (SFO Airport)",37.61856988514449,-122.39332795143127,Juice Bar,2.0,3.9,245.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Cathay Pacific Lounge,International Terminal A (SFO Airport),37.61417940611738,-122.38906438651708,Airport Lounge,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Sunglass Hut,Terminal 3 (SFO Airport),37.61994650968085,-122.3874938134918,Accessories Store,3.0,4.0,32.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Museum - North Connector,"Terminal 3, Airside (SFO Airport)",37.61931347599154,-122.38716959953308,Exhibit,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Japanese Toys,Terminal 3 (SFO Airport),37.6188630732808,-122.38722324371336,Exhibit,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,"SFO Museum - IT, North Wall Case",International Terminal G (SFO Airport),37.6169339591033,-122.38964796066283,Museum,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Pie Five Pizza,Terminal 3 (SFO Airport),37.620078659039756,-122.38803843740236,Pizza Place,1.0,3.5,106.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Klein's Deli & Coffee Bar,"Terminal 3, near Gate 81 (SFO Airport)",37.62029925353531,-122.38859653472899,Deli / Bodega,2.0,3.7,116.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Napa Farms Market,International Terminal (SFO Airport),37.61757133716555,-122.39050626754761,Gourmet Shop,2.0,2.9,177.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Terminal 3 Yoga Room,Terminal 3 (SFO Airport),37.618761094929745,-122.38464832305907,Yoga Studio,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Fraiche Yogurt,Terminal 3 (SFO Airport),37.62016880246162,-122.38825109153714,Frozen Yogurt Shop,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Virgin Atlantic Upper Class Clubhouse,International Terminal A (SFO Airport),37.61415679664017,-122.38828496891075,Airport Lounge,1.0,4.5,339.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Tartine,"International Terminal, btwn Gates A3 & A5 (SFO Airport)",37.612877995303265,-122.38953009604451,Bakery,2.0,4.5,4343.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,24th & Mission Taco House,International Terminal (SFO Airport),37.61619727050274,-122.38973833624215,Taco Place,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Boudin SF,International Terminal A (SFO Airport),37.612936738397536,-122.3894378972689,Bakery,2.0,4.3,128.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Museum - South Wall Case,"Terminal A, Level 3, Landside (SFO Airport)",37.61435039740153,-122.38909006118774,Exhibit,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,Sushi Machi,International Terminal (SFO Airport),37.616181328372555,-122.38968822639882,Japanese Restaurant,0.0,0.0,0.0
San Francisco,San Francisco,City,37.621964,-122.39534,881549,112449,68883,SFO Airport Museum,Terminal 3 (SFO Airport),37.61870160749371,-122.38705158233643,Museum,0.0,0.0,0.0
San Jose,Santa Clara,City,37.189396,-121.705327,1021795,109593,46599,Coyote Valley Sporting Clays,1000 San Bruno Ave,37.15419095868445,-121.70831521847774,Gun Range,0.0,0.0,0.0
